Frames,Timestamp,Intensity,pid,qid
622,6.195867429854454,63.04769288676012,40,13
623,6.2039134095062565,63.4160202278544,40,13
624,6.211959389158059,63.945692953685494,40,13
625,6.220005368809861,64.38384543697848,40,13
626,6.228051348461663,64.81524455363737,40,13
627,6.236097328113465,65.33944822556252,40,13
628,6.244143307765268,65.72729086848832,40,13
629,6.25218928741707,65.86041237050979,40,13
630,6.260235267068873,65.73942244956359,40,13
631,6.268281246720675,65.49412303202077,40,13
632,6.276327226372477,65.7602138789459,40,13
633,6.28437320602428,66.33659108625925,40,13
634,6.292419185676081,66.59713540867224,40,13
635,6.300465165327884,66.75827564477221,40,13
636,6.308511144979686,66.87600129132873,40,13
637,6.316557124631489,66.94975068204474,40,13
638,6.324603104283291,66.95665141054242,40,13
639,6.3326490839350935,66.69476464552827,40,13
640,6.340695063586896,65.98865025198818,40,13
641,6.348741043238698,64.62900083108038,40,13
642,6.356787022890501,62.595866364465095,40,13
643,6.364833002542302,61.2396242207251,40,13
644,6.372878982194105,61.13450838768428,40,13
645,6.380924961845907,61.179594339852486,40,13
646,6.38897094149771,61.56796994052385,40,13
647,6.397016921149512,62.58736324821388,40,13
648,6.4050629008013145,63.266856960511866,40,13
649,6.413108880453117,63.492514870399376,40,13
650,6.421154860104919,63.548715673527695,40,13
651,6.429200839756721,63.42947588816416,40,13
652,6.437246819408523,63.09356379327029,40,13
653,6.445292799060326,62.64139956584568,40,13
654,6.453338778712128,62.65583555501226,40,13
655,6.461384758363931,63.2122977225994,40,13
656,6.469430738015733,63.58094816718924,40,13
657,6.477476717667535,63.815480240919804,40,13
658,6.485522697319338,64.02927342910122,40,13
659,6.493568676971139,64.0128137572678,40,13
660,6.501614656622942,63.679274037291705,40,13
661,6.509660636274744,63.28333252994394,40,13
662,6.517706615926547,62.5951595919534,40,13
663,6.525752595578349,61.902393908063104,40,13
664,6.5337985752301515,61.58805523451893,40,13
665,6.541844554881954,61.15508723735262,40,13
666,6.549890534533756,60.587237628004466,40,13
667,6.557936514185559,60.18545340483782,40,13
668,6.56598249383736,60.03277524214635,40,13
669,6.574028473489163,60.09864850544578,40,13
670,6.582074453140965,60.34122295033438,40,13
671,6.590120432792768,60.58073158392921,40,13
672,6.59816641244457,60.34086407418521,40,13
673,6.6062123920963725,59.77996593001613,40,13
674,6.614258371748175,59.64627361101755,40,13
675,6.622304351399977,59.66170388406862,40,13
676,6.630350331051779,59.469706692558624,40,13
677,6.638396310703581,59.62523329156697,40,13
678,6.646442290355384,59.98079068818116,40,13
679,6.654488270007186,59.9223239960147,40,13
680,6.6625342496589885,59.58220069308218,40,13
681,6.670580229310791,59.62784626339377,40,13
682,6.678626208962593,59.49474989543491,40,13
683,6.686672188614396,58.900706607596625,40,13
684,6.694718168266198,58.18524186337115,40,13
685,6.702764147918,57.06171589234225,40,13
686,6.710810127569802,56.161550374919564,40,13
687,6.718856107221605,55.89882067012263,40,13
688,6.726902086873407,55.65115220504385,40,13
689,6.7349480665252095,55.39941497240753,40,13
690,6.742994046177012,54.66824769705191,40,13
691,6.751040025828814,53.21386390903294,40,13
692,6.759086005480617,52.84164528656107,40,13
693,6.767131985132418,53.22835800631985,40,13
694,6.775177964784221,52.25520143663532,40,13
695,6.783223944436023,49.08250450121123,40,13
696,6.791269924087826,43.671977786873015,40,13
697,6.799315903739628,37.43088108388663,40,13
698,6.8073618833914304,35.1784902908394,40,13
699,6.815407863043233,34.11567172434575,40,13
700,6.823453842695035,37.35382341329745,40,13
701,6.831499822346837,43.459856574934996,40,13
702,6.839545801998639,46.166003731268916,40,13
703,6.847591781650442,45.3167758750682,40,13
704,6.855637761302244,42.84400034480054,40,13
705,6.8636837409540465,40.019259777916325,40,13
706,6.871729720605849,37.51592865334372,40,13
707,6.879775700257651,36.73177528583617,40,13
708,6.887821679909454,36.93029206035477,40,13
709,6.895867659561256,36.534895094215,40,13
710,6.903913639213058,36.59131448282999,40,13
711,6.91195961886486,37.09280028976883,40,13
712,6.920005598516663,37.046158689483015,40,13
713,6.928051578168465,36.1584133934306,40,13
714,6.9360975578202675,35.870776203822096,40,13
715,6.94414353747207,36.40375019473637,40,13
716,6.952189517123872,36.10218247346434,40,13
717,6.960235496775675,35.777163259976234,40,13
718,6.968281476427476,35.40042321652487,40,13
719,6.976327456079279,34.644114495586884,40,13
720,6.984373435731081,34.281622816954496,40,13
721,6.992419415382884,34.12737646968807,40,13
722,7.000465395034686,32.858642877421154,40,13
723,7.008511374686488,33.127522767954424,40,13
724,7.016557354338291,34.721196618692034,40,13
725,7.024603333990093,34.54179215544435,40,13
726,7.032649313641896,33.567947268234434,40,13
727,7.040695293293697,35.83295422921096,40,13
728,7.0487412729455,37.76423135961167,40,13
729,7.056787252597302,37.11918221318433,40,13
730,7.0648332322491045,36.367574041313944,40,13
731,7.072879211900907,37.35495482910522,40,13
732,7.080925191552709,38.04346385620255,40,13
733,7.088971171204512,37.46554135098437,40,13
734,7.097017150856314,36.72431406400644,40,13
735,7.105063130508116,35.67297036025983,40,13
736,7.113109110159918,34.748940136054046,40,13
737,7.121155089811721,34.37624699606576,40,13
738,7.129201069463523,34.300621255400664,40,13
739,7.1372470491153255,33.79725084419689,40,13
740,7.145293028767128,33.86096430182367,40,13
741,7.15333900841893,34.32956245636073,40,13
742,7.161384988070733,34.28668841671903,40,13
743,7.169430967722534,34.49561909701666,40,13
744,7.177476947374337,34.244253201232084,40,13
745,7.185522927026139,33.14486377127741,40,13
746,7.193568906677942,33.41029662404816,40,13
747,7.201614886329744,34.39670631527379,40,13
748,7.209660865981546,35.34143127128733,40,13
749,7.217706845633349,35.78930599240596,40,13
750,7.225752825285151,35.497894107866905,40,13
751,7.233798804936954,35.11114034016736,40,13
752,7.241844784588755,34.31068730511649,40,13
753,7.249890764240558,34.12130790832851,40,13
754,7.25793674389236,35.52563454922571,40,13
755,7.2659827235441625,36.596459151209984,40,13
756,7.274028703195965,36.15674929725341,40,13
757,7.282074682847767,34.67218115196597,40,13
758,7.29012066249957,33.88650828901531,40,13
759,7.298166642151372,34.75962340135423,40,13
760,7.306212621803174,35.877094398941466,40,13
761,7.314258601454976,37.128605318649896,40,13
762,7.322304581106779,38.16761960572447,40,13
763,7.330350560758581,37.456280683189746,40,13
764,7.3383965404103835,35.99045316063558,40,13
765,7.346442520062186,35.014765089082914,40,13
766,7.354488499713988,34.44481560198201,40,13
767,7.362534479365791,34.110055445500016,40,13
768,7.370580459017592,34.39631964581906,40,13
769,7.378626438669395,35.40448127234305,40,13
770,7.386672418321197,36.137853313307495,40,13
771,7.394718397973,35.7960696569318,40,13
772,7.402764377624802,35.45046574491518,40,13
773,7.410810357276604,35.52035876027023,40,13
774,7.418856336928407,36.14194222555298,40,13
775,7.426902316580209,35.405713010062435,40,13
776,7.434948296232012,34.81988564430007,40,13
777,7.442994275883813,35.685071008037646,40,13
778,7.451040255535616,36.72506253067712,40,13
779,7.459086235187418,37.91418967711764,40,13
780,7.4671322148392205,38.56259619452868,40,13
781,7.475178194491023,39.119711659296314,40,13
782,7.483224174142825,39.315941269746105,40,13
783,7.491270153794628,39.10610452964818,40,13
784,7.49931613344643,38.18919455604826,40,13
785,7.507362113098232,37.720764764676375,40,13
786,7.515408092750034,39.91774877752696,40,13
787,7.523454072401837,48.48120757645687,40,13
788,7.531500052053639,54.80760649567479,40,13
789,7.5395460317054415,58.37819489127672,40,13
790,7.547592011357244,61.362183880441066,40,13
791,7.555637991009046,64.22010271419747,40,13
792,7.563683970660849,65.89955303909701,40,13
793,7.571729950312651,66.31754082468666,40,13
794,7.579775929964453,65.86783696259994,40,13
795,7.587821909616255,65.01542332555405,40,13
796,7.595867889268058,64.79373579728292,40,13
797,7.60391386891986,65.37098528487877,40,13
798,7.611959848571662,65.50895386135575,40,13
799,7.620005828223465,65.18260483577106,40,13
800,7.628051807875267,65.2695802024605,40,13
801,7.63609778752707,65.24372827854316,40,13
802,7.644143767178871,64.28556819920844,40,13
803,7.652189746830674,62.230788321817876,40,13
804,7.660235726482476,60.9907957300685,40,13
805,7.6682817061342785,62.14550436689086,40,13
806,7.676327685786081,62.83166065291353,40,13
807,7.684373665437883,62.69100003121804,40,13
808,7.692419645089686,62.38740531792013,40,13
809,7.700465624741488,62.50825797499167,40,13
810,7.70851160439329,63.59914320115869,40,13
811,7.716557584045092,64.87857319164887,40,13
812,7.724603563696895,65.89437254595161,40,13
813,7.732649543348697,66.4215423757735,40,13
814,7.7406955230004995,66.51996312881744,40,13
815,7.748741502652302,66.54291830124394,40,13
816,7.756787482304104,66.31659720562712,40,13
817,7.764833461955907,65.72624263401862,40,13
818,7.772879441607709,65.66125362731779,40,13
819,7.780925421259511,66.38347035818458,40,13
820,7.788971400911313,66.66683317713382,40,13
821,7.7970173805631156,66.01438149525106,40,13
822,7.805063360214918,65.23186822761477,40,13
823,7.81310933986672,64.93737536191973,40,13
824,7.821155319518523,64.62847092347202,40,13
825,7.829201299170325,63.04261489687387,40,13
826,7.837247278822128,59.5615521072295,40,13
827,7.845293258473929,55.350964443495,40,13
828,7.853339238125732,54.03829296361362,40,13
829,7.861385217777534,54.60801669233584,40,13
830,7.8694311974293365,55.36489466237736,40,13
831,7.877477177081139,56.02994742604209,40,13
832,7.885523156732941,56.65351691575239,40,13
833,7.893569136384744,57.185210154820076,40,13
834,7.901615116036546,57.1625648541777,40,13
835,7.909661095688349,56.64098144642645,40,13
836,7.91770707534015,56.36011264453121,40,13
837,7.925753054991953,55.7411837266401,40,13
838,7.933799034643755,54.290694311176885,40,13
839,7.9418450142955574,52.147782379081306,40,13
840,7.94989099394736,53.22186699460609,40,13
841,7.957936973599162,59.383381177900205,40,13
842,7.965982953250965,62.84825042332724,40,13
843,7.974028932902767,63.872247860904054,40,13
844,7.982074912554569,64.51659798939768,40,13
845,7.990120892206371,65.42711797031025,40,13
846,7.9981668718581735,66.10479008031723,40,13
847,8.006212851509975,66.18039803615426,40,13
848,8.01425883116178,66.14923407735833,40,13
849,8.02230481081358,66.09084868893999,40,13
850,8.030350790465384,65.68955697004515,40,13
851,8.038396770117185,65.22908781154773,40,13
852,8.046442749768987,64.8387154377855,40,13
853,8.05448872942079,64.52960234741585,40,13
854,8.062534709072592,64.3132480592617,40,13
855,8.070580688724394,64.34541029699278,40,13
856,8.078626668376197,64.68809851250413,40,13
857,8.086672648028,64.79194229835892,40,13
858,8.094718627679802,64.62627900543359,40,13
859,8.102764607331604,64.37928515328481,40,13
860,8.110810586983407,63.230705776572435,40,13
861,8.118856566635209,60.33823348731425,40,13
862,8.12690254628701,55.74514577416571,40,13
863,8.134948525938814,50.95787880071468,40,13
864,8.142994505590615,49.33828412855182,40,13
865,8.151040485242419,48.525182912518694,40,13
866,8.15908646489422,45.54960010905903,40,13
867,8.167132444546024,41.050534391668265,40,13
868,8.175178424197824,38.5405004813836,40,13
869,8.183224403849627,37.358516329530346,40,13
870,8.191270383501429,35.9361206094392,40,13
871,8.199316363153232,37.89796766267502,40,13
872,8.207362342805034,44.31403959413886,40,13
873,8.215408322456836,49.98741353747342,40,13
874,8.223454302108639,52.59179167941593,40,13
875,8.231500281760441,53.03870262745167,40,13
876,8.239546261412244,54.456340963145166,40,13
877,8.247592241064046,59.17212101631136,40,13
878,8.255638220715849,62.8697030385291,40,13
879,8.26368420036765,64.48801138353883,40,13
880,8.271730180019453,64.4190903513107,40,13
881,8.279776159671254,63.48616529232821,40,13
882,8.287822139323058,62.387223657820876,40,13
883,8.295868118974859,60.73842780644502,40,13
884,8.303914098626663,59.86587503900857,40,13
885,8.311960078278464,59.857402371505344,40,13
886,8.320006057930266,58.50181959571571,40,13
887,8.328052037582069,56.76545951348657,40,13
888,8.336098017233871,56.74850638005761,40,13
889,8.344143996885673,56.75642051409631,40,13
890,8.352189976537476,55.39199768145261,40,13
891,8.360235956189278,52.659199449192954,40,13
892,8.36828193584108,49.468347373576094,40,13
893,8.376327915492883,46.189276620675926,40,13
894,8.384373895144684,41.96502373396051,40,13
895,8.392419874796488,36.96478058625702,40,13
896,8.400465854448289,38.91951664667332,40,13
897,8.408511834100093,48.71220896106485,40,13
898,8.416557813751893,53.93382081231698,40,13
899,8.424603793403698,55.66311399566508,40,13
900,8.432649773055498,58.72731604107473,40,13
901,8.440695752707303,62.92726827069475,40,13
902,8.448741732359103,65.47690129239044,40,13
903,8.456787712010906,66.77679958439428,40,13
904,8.464833691662708,67.74142688586149,40,13
905,8.47287967131451,68.31164321367795,40,13
906,8.480925650966313,68.14915805254813,40,13
907,8.488971630618115,67.61136061841951,40,13
908,8.497017610269918,67.26571675389098,40,13
909,8.50506358992172,67.26933101964369,40,13
910,8.513109569573523,67.34576757497611,40,13
911,8.521155549225323,67.16718798548294,40,13
912,8.529201528877127,66.75937709771223,40,13
913,8.537247508528928,66.25466295053825,40,13
914,8.545293488180732,65.6412443916106,40,13
915,8.553339467832533,64.95641410102816,40,13
916,8.561385447484337,64.56781253285412,40,13
917,8.569431427136138,64.19793047347301,40,13
918,8.577477406787942,63.501115100783935,40,13
919,8.585523386439743,62.66744632075819,40,13
920,8.593569366091545,61.67178689585765,40,13
921,8.601615345743348,60.18092390291929,40,13
922,8.60966132539515,57.76060801169923,40,13
923,8.617707305046952,54.526141213200525,40,13
924,8.625753284698755,52.48721428930902,40,13
925,8.633799264350557,52.98520233729544,40,13
926,8.64184524400236,53.584652535082746,40,13
927,8.649891223654162,53.97749705168629,40,13
928,8.657937203305963,54.78598778719443,40,13
929,8.665983182957767,55.43249544891125,40,13
930,8.674029162609568,55.30332776506939,40,13
931,8.682075142261372,54.61269128215234,40,13
932,8.690121121913172,53.94037706655094,40,13
933,8.698167101564977,53.38309722798588,40,13
934,8.706213081216777,52.81171516768106,40,13
935,8.714259060868581,52.53383370509062,40,13
936,8.722305040520382,52.60656342620479,40,13
937,8.730351020172185,52.37682359155606,40,13
938,8.738396999823987,51.817628716487754,40,13
939,8.74644297947579,50.87171599758467,40,13
940,8.754488959127592,48.295366891192984,40,13
941,8.762534938779394,47.17365776933748,40,13
942,8.770580918431197,53.232595556374136,40,13
943,8.778626898083,58.56832244435333,40,13
944,8.786672877734802,61.434259542788226,40,13
945,8.794718857386602,62.39814944770824,40,13
946,8.802764837038406,62.300792796347864,40,13
947,8.810810816690207,62.007365013363504,40,13
948,8.818856796342011,62.477878333799964,40,13
949,8.826902775993812,63.56014014960515,40,13
950,8.834948755645616,64.24200241707496,40,13
951,8.842994735297417,64.56985454359331,40,13
952,8.851040714949221,64.96155386241284,40,13
953,8.859086694601022,65.1314837487051,40,13
954,8.867132674252824,64.7824403200074,40,13
955,8.875178653904626,64.47973001201736,40,13
956,8.883224633556429,64.89864062191043,40,13
957,8.891270613208231,65.08223828317486,40,13
958,8.899316592860034,64.85313630367179,40,13
959,8.907362572511836,64.66621294651486,40,13
960,8.915408552163639,64.58173135180657,40,13
961,8.923454531815441,64.14895525550187,40,13
962,8.931500511467242,63.05378426402478,40,13
963,8.939546491119046,61.49015385627447,40,13
964,8.947592470770847,60.28136757693579,40,13
965,8.95563845042265,59.882127790563295,40,13
966,8.963684430074451,60.15891257387591,40,13
967,8.971730409726256,60.63894690802932,40,13
968,8.979776389378056,61.04350336283902,40,13
969,8.98782236902986,61.33539802538777,40,13
970,8.995868348681661,61.40788760796748,40,13
971,9.003914328333464,61.22553252296502,40,13
972,9.011960307985266,60.89160258095479,40,13
973,9.020006287637068,60.84564748568901,40,13
974,9.02805226728887,60.75296640122214,40,13
975,9.036098246940673,60.258011582724606,40,13
976,9.044144226592476,60.23946410511683,40,13
977,9.052190206244278,60.232684663801436,40,13
978,9.06023618589608,60.085638088691375,40,13
979,9.068282165547881,59.83756564301561,40,13
980,9.076328145199685,59.25809539780765,40,13
981,9.084374124851486,58.55707504030587,40,13
982,9.09242010450329,57.96145255395608,40,13
983,9.10046608415509,57.62231334668986,40,13
984,9.108512063806895,57.3063514692145,40,13
985,9.116558043458696,57.151190938748016,40,13
986,9.1246040231105,57.34895135090596,40,13
987,9.1326500027623,57.592250611321646,40,13
988,9.140695982414103,57.57934074270922,40,13
989,9.148741962065905,56.905401259070025,40,13
990,9.156787941717708,56.07818117089006,40,13
991,9.16483392136951,55.74256637389234,40,13
992,9.172879901021313,55.722012515155996,40,13
993,9.180925880673115,55.800487038415795,40,13
994,9.188971860324918,55.61832241393607,40,13
995,9.19701783997672,55.45339686260527,40,13
996,9.205063819628522,55.30343711865402,40,13
997,9.213109799280325,54.942684299672706,40,13
998,9.221155778932127,54.61543967297051,40,13
999,9.229201758583928,54.20592294593253,40,13
1000,9.23724773823573,53.74328558792257,40,13
1001,9.245293717887533,53.24700174124029,40,13
1002,9.253339697539335,52.698918756329796,40,13
1003,9.261385677191138,52.098450731697014,40,13
1004,9.26943165684294,52.01337138263607,40,13
1005,9.277477636494742,52.426525557769196,40,13
1006,9.285523616146545,52.72856291283696,40,13
1007,9.293569595798347,53.09601109374981,40,13
1008,9.30161557545015,53.07606045036374,40,13
1009,9.309661555101952,51.92528546151393,40,13
1010,9.317707534753755,49.58783298757361,40,13
1011,9.325753514405557,46.0834589866719,40,13
1012,9.33379949405736,42.39794239749635,40,13
1013,9.341845473709162,38.45606844209311,40,13
1014,9.349891453360964,33.91771432053944,40,13
1015,9.357937433012767,31.71895304308432,40,13
1016,9.365983412664567,36.82728012852125,40,13
1017,9.37402939231637,44.44864080741313,40,13
1018,9.382075371968172,47.3127464474232,40,13
1019,9.390121351619975,45.27261178861863,40,13
1020,9.398167331271777,39.21262599361359,40,13
1021,9.40621331092358,35.776022678376144,40,13
1022,9.414259290575382,35.75516784882102,40,13
1023,9.422305270227184,35.65727691473944,40,13
1024,9.430351249878987,35.60783416490088,40,13
1025,9.43839722953079,35.16193645086145,40,13
1026,9.446443209182592,34.491483042885335,40,13
1027,9.454489188834394,34.93058997200243,40,13
1028,9.462535168486196,35.88448994489144,40,13
1029,9.470581148137999,35.79889174955537,40,13
1030,9.478627127789801,35.02361817439389,40,13
1031,9.486673107441604,34.89453474065025,40,13
1032,9.494719087093406,35.4901699459206,40,13
1033,9.502765066745207,36.32474126417777,40,13
1034,9.51081104639701,37.02250096968239,40,13
1035,9.518857026048812,36.89485456612029,40,13
1036,9.526903005700614,36.567243402220605,40,13
1037,9.534948985352417,36.0382960725024,40,13
1038,9.542994965004219,35.44726497842361,40,13
1039,9.551040944656021,35.03529277043306,40,13
1040,9.559086924307824,34.79934608355453,40,13
1041,9.567132903959626,34.96040161471927,40,13
1042,9.575178883611429,35.55329498706478,40,13
1043,9.583224863263231,35.57683475245648,40,13
1044,9.591270842915034,36.70100097997421,40,13
1045,9.599316822566836,38.088476129172776,40,13
1046,9.607362802218638,37.51670637948445,40,13
1047,9.61540878187044,35.984782115055026,40,13
1048,9.623454761522243,34.85604753671276,40,13
1049,9.631500741174046,34.899674119587985,40,13
1050,9.639546720825846,34.7205611291472,40,13
1051,9.647592700477649,35.50857069076127,40,13
1052,9.655638680129451,36.258220842496634,40,13
1053,9.663684659781254,36.68173032158093,40,13
1054,9.671730639433056,38.58003905176082,40,13
1055,9.679776619084858,39.655278188824745,40,13
1056,9.68782259873666,38.367412150554074,40,13
1057,9.695868578388463,36.51592214660041,40,13
1058,9.703914558040266,35.05765959493472,40,13
1059,9.711960537692068,34.75178776815315,40,13
1060,9.72000651734387,36.54235729190381,40,13
1061,9.728052496995673,37.671663740286505,40,13
1062,9.736098476647475,36.92428337429788,40,13
1063,9.744144456299278,36.11098731300462,40,13
1064,9.75219043595108,35.808908008058644,40,13
1065,9.760236415602883,35.09044407036728,40,13
1066,9.768282395254683,35.10989958802553,40,13
1067,9.776328374906486,35.29471099215732,40,13
1068,9.784374354558288,35.38667592124562,40,13
1069,9.79242033421009,35.630170197007395,40,13
1070,9.800466313861893,36.85476857254963,40,13
1071,9.808512293513695,37.581754046003816,40,13
1072,9.816558273165498,37.2285944002022,40,13
1073,9.8246042528173,36.28422806814069,40,13
1074,9.832650232469103,35.280314767583434,40,13
1075,9.840696212120905,34.051124456078995,40,13
1076,9.848742191772708,33.715559864443236,40,13
1077,9.85678817142451,34.41105429544418,40,13
1078,9.864834151076312,35.70312047200386,40,13
1079,9.872880130728115,35.72759036638458,40,13
1080,9.880926110379917,34.83477929186971,40,13
1081,9.88897209003172,34.49446209038343,40,13
1082,9.897018069683522,34.74376959760217,40,13
1083,9.905064049335323,35.576914756412314,40,13
1084,9.913110028987125,35.8562286331538,40,13
1085,9.921156008638928,35.39065002320926,40,13
1086,9.92920198829073,35.65159990747223,40,13
1087,9.937247967942533,36.49774901781701,40,13
1088,9.945293947594335,35.69624103993994,40,13
1089,9.953339927246137,34.30538583015076,40,13
1090,9.96138590689794,34.19155019391557,40,13
1091,9.969431886549742,33.773687195466195,40,13
1092,9.977477866201545,35.06249711020813,40,13
1093,9.985523845853347,36.971712699256834,40,13
1094,9.99356982550515,37.17855406978451,40,13
1095,10.001615805156952,36.444313044872,40,13
1096,10.009661784808754,36.25569553141486,40,13
1097,10.017707764460557,36.591282438436764,40,13
1098,10.02575374411236,36.848920314025754,40,13
1099,10.033799723764162,36.63334059963808,40,13
1100,10.041845703415962,36.27737953831611,40,13
1101,10.049891683067765,35.34183671322649,40,13
1102,10.057937662719567,34.127612175805424,40,13
1103,10.06598364237137,34.99508565268506,40,13
1104,10.074029622023172,36.17676495996208,40,13
1105,10.082075601674974,36.21400048904765,40,13
1106,10.090121581326777,36.08869146899359,40,13
1107,10.09816756097858,37.27633214914454,40,13
1108,10.106213540630382,38.08117910077013,40,13
1109,10.114259520282184,37.532939362838874,40,13
1110,10.122305499933987,37.39505018614052,40,13
1111,10.130351479585789,37.34445150102553,40,13
1112,10.138397459237591,36.21846876688803,40,13
1113,10.146443438889394,34.16341452505137,40,13
1114,10.154489418541196,33.82391813571929,40,13
1115,10.162535398192999,34.92877107166689,40,13
1116,10.170581377844801,35.54696256788673,40,13
1117,10.178627357496602,35.852842950334455,40,13
1118,10.186673337148404,35.84906764733167,40,13
1119,10.194719316800207,36.02691125922577,40,13
1120,10.202765296452009,36.2452562318075,40,13
1121,10.210811276103811,35.80351405636362,40,13
1122,10.218857255755614,37.42780079413365,40,13
1123,10.226903235407416,39.328444282293745,40,13
1124,10.234949215059219,39.11724848157658,40,13
1125,10.242995194711021,37.432895885612226,40,13
1126,10.251041174362824,35.622049216595954,40,13
1127,10.259087154014626,35.754107789857464,40,13
1128,10.267133133666428,35.74849050253189,40,13
1129,10.27517911331823,36.47296603676033,40,13
1130,10.283225092970033,38.543916567198956,40,13
1131,10.291271072621836,38.41342696155893,40,13
1132,10.299317052273638,36.67303719947191,40,13
1133,10.30736303192544,36.146396428523005,40,13
1134,10.315409011577241,36.79970397761211,40,13
1135,10.323454991229044,36.80496078741243,40,13
1136,10.331500970880846,35.52144585147449,40,13
1137,10.339546950532648,33.83045163675234,40,13
1138,10.347592930184451,33.00674024052176,40,13
1139,10.355638909836253,33.34389802613539,40,13
1140,10.363684889488056,33.845285583106126,40,13
1141,10.371730869139858,34.326136681295914,40,13
1142,10.37977684879166,35.09821384105775,40,13
1143,10.387822828443463,35.646380541350666,40,13
1144,10.395868808095265,35.79409903795935,40,13
1145,10.403914787747068,35.26829719335254,40,13
1146,10.41196076739887,33.70093430782032,40,13
1147,10.420006747050673,32.43880724724865,40,13
1148,10.428052726702475,32.738113626476434,40,13
1149,10.436098706354278,34.00532297446785,40,13
1150,10.444144686006078,35.669005478095904,40,13
1151,10.45219066565788,37.08281077439234,40,13
1152,10.460236645309683,38.02094378125456,40,13
1153,10.468282624961486,38.455319689258324,40,13
1154,10.476328604613288,38.056547417270636,40,13
1155,10.48437458426509,37.73516135285477,40,13
1156,10.492420563916893,37.45726468092532,40,13
1157,10.500466543568695,37.46295701458851,40,13
1158,10.508512523220498,36.52852417336528,40,13
1159,10.5165585028723,35.496480986378806,40,13
1160,10.524604482524103,34.395326734939985,40,13
1161,10.532650462175905,33.73602697766816,40,13
1162,10.540696441827707,33.842542585028646,40,13
1163,10.54874242147951,34.68204030626275,40,13
1164,10.556788401131312,34.222075585054284,40,13
1165,10.564834380783115,33.74206379494795,40,13
1166,10.572880360434917,34.69308622600579,40,13
1167,10.580926340086718,34.82373808113354,40,13
1168,10.58897231973852,34.39646419673691,40,13
1169,10.597018299390323,34.9663162978494,40,13
1170,10.605064279042125,35.80063119964349,40,13
1171,10.613110258693927,37.43057210601644,40,13
1172,10.62115623834573,38.01259501020141,40,13
1173,10.629202217997532,36.631772549332055,40,13
1174,10.637248197649335,35.38999503427844,40,13
1175,10.645294177301137,35.4884134767859,40,13
1176,10.65334015695294,35.950501355386464,40,13
1177,10.661386136604742,35.050777680169645,40,13
1178,10.669432116256544,33.893738894987095,40,13
1179,10.677478095908347,34.24902040699718,40,13
1180,10.68552407556015,33.888867748438486,40,13
1181,10.693570055211952,34.32655814220686,40,13
1182,10.701616034863754,36.15479820429804,40,13
1183,10.709662014515557,36.748728454539695,40,13
1184,10.717707994167357,35.62117415338761,40,13
1185,10.72575397381916,34.329475720792686,40,13
1186,10.733799953470962,33.721788529691366,40,13
1187,10.741845933122764,33.460381578166604,40,13
1188,10.749891912774567,33.67990112583283,40,13
1189,10.75793789242637,33.94355801584727,40,13
1190,10.765983872078172,34.20428259233519,40,13
1191,10.774029851729974,34.908422829563534,40,13
1192,10.782075831381777,35.176362813408716,40,13
1193,10.790121811033579,35.54748874420855,40,13
1194,10.798167790685381,36.70804730916532,40,13
1195,10.806213770337184,38.20032968355414,40,13
1196,10.814259749988986,40.12809274921035,40,13
1197,10.822305729640789,40.50713184768259,40,13
1198,10.830351709292591,39.601252225584574,40,13
1199,10.838397688944394,38.73844117383698,40,13
1200,10.846443668596196,37.88022986340002,40,13
1201,10.854489648247997,36.58422852415405,40,13
1202,10.862535627899799,35.92314527087757,40,13
1203,10.870581607551602,37.069427724348444,40,13
1204,10.878627587203404,37.81085542132799,40,13
1205,10.886673566855206,37.941348437019855,40,13
1206,10.894719546507009,38.18903482042926,40,13
1207,10.902765526158811,38.18590786176743,40,13
1208,10.910811505810614,37.78665528693023,40,13
1209,10.918857485462416,36.68667199554949,40,13
1210,10.926903465114219,35.415110438763655,40,13
1211,10.934949444766021,35.25831890103412,40,13
1212,10.942995424417823,35.78573171068271,40,13
1213,10.951041404069626,35.48503941826018,40,13
1214,10.959087383721428,34.63427905303313,40,13
1215,10.96713336337323,34.678451380617986,40,13
1216,10.975179343025033,34.46761660310177,40,13
1217,10.983225322676835,34.34376871922967,40,13
1218,10.991271302328636,34.78109249010095,40,13
1219,10.999317281980439,35.50829547784402,40,13
1220,11.007363261632241,35.72189436289099,40,13
1221,11.015409241284043,36.24863675853228,40,13
1222,11.023455220935846,37.03665945603136,40,13
1223,11.031501200587648,37.91488215288295,40,13
1224,11.03954718023945,37.72245292069512,40,13
1225,11.047593159891253,36.97136546564063,40,13
1226,11.055639139543056,36.70836411184878,40,13
1227,11.063685119194858,37.23213113117021,40,13
1228,11.07173109884666,37.49082164460836,40,13
1229,11.079777078498463,37.606167580224586,40,13
1230,11.087823058150265,37.582046108593055,40,13
1231,11.095869037802068,36.8367475961523,40,13
1232,11.10391501745387,35.88441735357585,40,13
1233,11.111960997105673,35.81041652241219,40,13
1234,11.120006976757473,36.455172049147436,40,13
1235,11.128052956409276,37.3093726815009,40,13
1236,11.136098936061078,37.73394751001916,40,13
1237,11.14414491571288,37.80152135873996,40,13
1238,11.152190895364683,37.32927833881048,40,13
1239,11.160236875016485,36.65398881974327,40,13
1240,11.168282854668288,36.448949511465685,40,13
1241,11.17632883432009,35.92515227520916,40,13
1242,11.184374813971893,35.316234595345726,40,13
1243,11.192420793623695,35.23961477572054,40,13
1244,11.200466773275497,36.47892172875614,40,13
